field_1,X,Y,sea_proximity_1
1464,3660320.4085589,2070039.99368938,7419.1728515625
1465,3660329.00073207,2070139.25985514,7482.521484375
1466,3660337.56801819,2070238.52871879,7546.6630859375
1467,3660346.14378551,2070337.796783,7611.578125
1468,3660354.71969199,2070437.0649221,7677.2470703125
1469,3660363.30407919,2070536.33226178,7743.650390625
1470,3660371.87192247,2070635.60142491,7810.76953125
1471,3660380.50760628,2070735.30875502,7878.58642578125
1472,3660389.10308036,2070834.68649849,7947.08251953125
1473,3659510.72212635,2059500.57806221,2635.07592773438
1474,3659519.34908447,2059600.2761508,2598.96606445312
1475,3659527.8917985,2059699.53801329,2566.24731445312
1476,3659536.45971631,2059798.79732605,2537.05053710938
1477,3659545.03612763,2059898.05583928,2511.49853515625
1478,3659553.60432317,2059997.31530315,2489.70385742188
1479,3659562.18101197,2060096.57396748,2471.765625
1480,3659570.74948525,2060195.83358244,2457.76831054688
1481,3659579.31809745,2060295.09327291,2447.77954101562
1482,3659587.91650923,2060394.57250398,2441.8486328125
1483,3659596.46869173,2060493.83409573,2440.00512695312
1484,3659605.08033557,2060593.53469382,2442.25805664062
1485,3659613.66851179,2060692.90398214,2448.59643554688
1486,3659622.23781959,2060792.16405077,2458.98876953125
1487,3659630.80726632,2060891.42419488,2473.38330078125
1488,3659639.39585938,2060990.79371006,2491.71118164062
1489,3659647.96558397,2061090.05400523,2513.88647460938
1490,3659656.54380049,2061189.31350091,2539.80810546875
1491,3659991.12059506,2065063.39478397,4477.6474609375
1492,3659999.70436752,2065162.65729608,4552.17822265625
1493,3660008.27993065,2065261.92075803,4627.66943359375
1494,3660016.927942,2065361.84446642,4704.0751953125
1495,3660025.48708813,2065461.10982851,4781.35205078125
1496,3660034.06306895,2065560.37351659,4859.45751953125
1497,3660042.63918869,2065659.63727988,4938.3525390625
1498,3660051.22379475,2065758.90024378,5018
1499,3660059.78349764,2065858.16590658,5098.36474609375
1500,3660068.36003425,2065957.4298954,5179.41357421875
1501,3660076.94505681,2066056.69308486,5261.1142578125
1502,3660085.52187113,2066155.95722404,5343.4375
1503,3660094.07378398,2066255.22406196,5426.3544921875
1504,3660102.72087793,2066355.03747814,5509.8388671875
1505,3660111.29810981,2066454.30184319,5554.6240234375
1506,3660119.85878774,2066553.56803239,5587.7587890625
1507,3660128.44695972,2066652.94272312,5619.96875
1508,3660137.02460873,2066752.20731364,5653.76416015625
1509,3660145.61908877,2066851.47023034,5689.11669921875
1510,3660154.18263998,2066950.84777019,5725.998046875
1511,3660162.7690518,2067050.11171169,5764.37744140625
1512,3660171.3472566,2067149.37660276,5804.2265625
1513,3660179.92560031,2067248.64156893,5845.51513671875
1514,3660188.51938102,2067348.23888705,5888.212890625
1515,3660197.10634855,2067447.50312921,5932.2890625
1516,3660205.70643608,2067546.98867322,5977.5517578125
1517,3660214.27699116,2067646.25481455,6024.12841796875
1518,3660222.85603037,2067745.52015653,6071.9951171875
1519,3660231.44587218,2067844.89574999,6121.12109375
1520,3660240.02518935,2067944.16124217,6171.4765625
1521,3660248.58795623,2068043.42855815,6223.03173828125
1522,3660257.19490454,2068142.80262835,6275.42041015625
1523,3660265.76629422,2068242.06922011,6327.82177734375
1524,3660274.37213633,2068341.7774686,6380.60546875
1525,3660282.98182227,2068441.26281588,6432.66064453125
1526,3660291.56197412,2068540.52875884,6485.25439453125
1527,3660300.12557713,2068639.79652547,6537.5478515625
1528,3660308.7143508,2068739.06174412,6589.95654296875
1529,3660317.2949195,2068838.32791209,6642.478515625
1530,3660325.86728361,2068937.59502936,6695.6142578125
1531,3660334.43978687,2069036.8622216,6749.68505859375
1532,3660343.02911581,2069136.12774024,6804.787109375
1533,3660351.59355399,2069235.3959567,6860.69384765625
1534,3660360.21748064,2069335.10321032,6917.59521484375
1535,3660368.81789252,2069434.47913199,6975.4658203125
1536,3660377.38274897,2069533.7475737,7034.2822265625
1537,3660385.96443012,2069633.01434185,7094.0205078125
1538,3660394.54625019,2069732.28118494,7154.65771484375
1539,3660403.1305332,2069831.65915531,7216.17138671875
1540,3660411.71263135,2069930.92614835,7278.5390625
1541,3660420.2948684,2070030.19321633,7341.73828125
1542,3660428.87122713,2070129.57228598,7405.74951171875
1543,3660437.4620843,2070228.83862966,7470.55078125
1544,3660446.07673975,2070328.43645804,7536.12109375
1545,3660454.64284974,2070427.70557434,7602.44189453125
1546,3660463.23412381,2070526.97214299,7669.4931640625
1547,3660471.8171951,2070626.23966072,7737.255859375
1548,3660480.40505804,2070725.72935936,7805.7109375
1549,3660488.98840767,2070824.997027,7874.84130859375
1550,3659602.09968413,2059392.07569849,2565.39453125
1551,3659610.66573394,2059491.33488693,2540.91528320312
1552,3659619.24257328,2059590.70432046,2505.3193359375
1553,3659627.80890105,2059689.96366014,2471.36083984375
1554,3659636.40502425,2059789.44253978,2441.02954101562
1555,3659644.97162999,2059888.70203076,2414.46166992188
1556,3659653.54672912,2059987.96072234,2391.78271484375
1557,3659662.11361256,2060087.22036442,2373.1044921875
1558,3659670.71258928,2060186.81059209,2358.52172851562
1559,3659679.28810507,2060286.06951058,2348.11083984375
1560,3659687.86605726,2060385.4395497,2341.927734375
1561,3659696.44185065,2060484.69861934,2340.00537109375
1562,3659704.99272146,2060583.96038917,2342.3544921875
1563,3659713.56043892,2060683.22048472,2348.96264648438
1564,3659722.14730107,2060782.58995144,2359.79345703125
1565,3659730.71529636,2060881.85019808,2374.78955078125
1566,3659739.28343057,2060981.11052021,2393.87231445312
1567,3659747.91332029,2061080.92089689,2416.9453125
1568,3659756.48173288,2061180.18137042,2443.8955078125
1569,3660091.0580192,2065054.14950044,4411.0458984375
1570,3660099.63199095,2065153.41299014,4486.68310546875
1571,3660108.2167601,2065252.78672942,4563.2578125
1572,3660116.8077056,2065352.0486207,4640.724609375
1573,3660125.38209395,2065451.31233616,4719.03857421875
1574,3660133.9672801,2065550.68630142,4798.15869140625
1575,3660142.52525131,2065649.95191627,4878.04541015625
1576,3660151.10005674,2065749.2158574,4958.66162109375
1577,3660159.69169566,2065848.47812485,5039.97265625
1578,3660168.29040984,2065948.07361562,5121.9453125
1579,3660176.87397931,2066047.33690814,5204.54833984375
1580,3660185.47065997,2066146.82150048,5287.751953125
1581,3660194.02946673,2066246.08756672,5371.52880859375
1582,3660202.62411294,2066345.4612602,5426.95556640625
1583,3660211.19989137,2066444.72572803,5460.6640625
1584,3660219.7758087,2066543.990271,5492.9091796875
1585,3660228.36021126,2066643.25401475,5525.671875
1586,3660236.93037442,2066742.63063234,5560.0400390625
1587,3660245.5067087,2066841.89540079,5595.9853515625
1588,3660254.13417117,2066941.60007318,5633.47607421875
1589,3660262.73210563,2067041.08534396,5672.4814453125
1590,3660271.30885731,2067140.35033827,5712.9716796875
1591,3660279.8774023,2067239.616282,5754.9150390625
1592,3660288.4544319,2067338.88142649,5798.2802734375
1593,3660297.0316004,2067438.14664608,5842.955078125
1594,3660305.61725302,2067537.41106646,5888.8984375
1595,3660314.16966387,2067636.67905905,5936.1708984375
1596,3660322.76393927,2067735.94275532,5984.7412109375
1597,3660331.34166335,2067835.2082752,6034.57763671875
1598,3660339.96217518,2067934.9145767,6085.64892578125
1599,3660348.55083995,2068034.29042375,6137.92529296875
1600,3660357.11229242,2068133.5579177,6190.34130859375
1601,3660365.69891739,2068232.82286395,6242.86181640625
1602,3660374.28799953,2068332.19893646,6295.08740234375
1603,3660382.87490206,2068431.4640329,6347.837890625
1604,3660391.43691122,2068530.73182698,6399.884765625
1605,3660400.01574754,2068629.99794766,6452.3017578125
1606,3660408.60538606,2068729.37432066,6504.73095703125
1607,3660417.19284395,2068828.63971726,6557.68603515625
1608,3660425.78740069,2068928.23834382,6611.37255859375
1609,3660434.36679326,2069027.50476483,6666.12744140625
1610,3660442.95466799,2069126.77038667,6721.76513671875
1611,3660451.53433822,2069226.03695765,6778.35693359375
1612,3660460.11878956,2069325.52570752,6835.943359375
1613,3660468.6987381,2069424.79242859,6894.49951171875
1614,3660477.28948994,2069524.16940261,6954.0009765625
1615,3660485.86137373,2069623.4371478,7014.4228515625
1616,3660494.44173921,2069722.70409381,7075.7421875
1617,3660503.030586,2069821.97024068,7137.935546875
1618,3660511.65388902,2069921.67804989,7200.98095703125
1619,3660520.22865234,2070021.05714762,7264.85546875
1620,3660528.81791625,2070120.32351971,7329.5380859375
1621,3660537.42030764,2070219.81119797,7395.0068359375
1622,3660546.00150743,2070319.07859413,7461.2412109375
1623,3660554.57450442,2070418.34693924,7528.22216796875
1624,3660563.15598211,2070517.61448521,7595.92822265625
1625,3660571.73759869,2070616.88210606,7664.34130859375
1626,3660580.3026715,2070716.15154984,7733.44189453125
1627,3659701.99623722,2059382.505246,2469.05859375
1628,3659710.5691914,2059481.76366204,2443.6142578125
1629,3659719.13392926,2059581.0230285,2412.1826171875
1630,3659727.70716088,2059680.28159571,2376.89404296875
1631,3659736.32542287,2059780.09196237,2345.34130859375
1632,3659744.89057798,2059879.35155596,2317.6767578125
1633,3659753.46422648,2059978.61035031,2294.041015625
1634,3659762.02965926,2060077.87009502,2274.56030273438
1635,3659770.60358519,2060177.12904048,2259.341796875
1636,3659779.18600389,2060276.38718671,2248.4716796875
1637,3659787.76020699,2060375.64628328,2242.013671875
1638,3659796.32619487,2060474.90633014,2240.00561523438
1639,3659804.9006754,2060574.16557778,2242.45947265625
1640,3659813.53084413,2060674.08679912,2249.36083984375
1641,3659822.09724939,2060773.34707304,2260.66918945312
1642,3659830.67214694,2060872.60654774,2276.318359375
1643,3659839.24948081,2060971.97714348,2296.2197265625
1644,3659847.82465592,2061071.23676925,2320.26391601562
1645,3659856.39161664,2061170.49734522,2348.32373046875
1646,3659864.95871626,2061269.75799667,2380.25732421875
1647,3660190.9803219,2065044.5735308,4345.724609375
1648,3660199.56118858,2065143.83624886,4422.4794921875
1649,3660208.11714978,2065243.10166522,4500.14697265625
1650,3660216.70060321,2065342.47558264,4578.681640625
1651,3660225.27353864,2065441.73940081,4658.03857421875
1652,3660233.89758979,2065541.4431188,4738.177734375
1653,3660242.49211828,2065640.92743736,4819.05859375
1654,3660251.0738185,2065740.19060734,4900.6455078125
1655,3660259.64731005,2065839.45472683,4982.9033203125
1656,3660268.22094049,2065938.7189215,5065.7998046875
1657,3660276.80305687,2066037.98231706,5149.3037109375
1658,3660285.35192412,2066137.24928492,5233.3857421875
1659,3660293.94266509,2066236.51195655,5299.98583984375
1660,3660302.51685106,2066335.77645191,5332.62158203125
1661,3660311.09117591,2066435.04102241,5366.56787109375
1662,3660319.71893298,2066534.85654599,5398.2451171875
1663,3660328.30188262,2066634.12039297,5431.5791015625
1664,3660336.87662469,2066733.38518933,5466.5390625
1665,3660345.45985172,2066832.64918661,5503.0947265625
1666,3660354.02883871,2066932.02605757,5541.2138671875
1667,3660362.60399767,2067031.29107937,5580.86474609375
1668,3660371.18764125,2067130.5553021,5622.0146484375
1669,3660379.75473225,2067229.82134832,5664.63134765625
1670,3660388.3576586,2067329.19502336,5708.68212890625
1671,3660396.93337298,2067428.46034567,5753.9658203125
1672,3660405.54120639,2067528.05627237,5800.6142578125
1673,3660414.10050871,2067627.32349341,5848.6005859375
1674,3660422.67664039,2067726.5890412,5897.8916015625
1675,3660431.26960071,2067825.8529158,5948.4560546875
1676,3660439.85898635,2067925.33984141,6000.2607421875
1677,3660448.44387945,2068024.60474046,6052.6767578125
1678,3660457.03122756,2068123.98076561,6105.1064453125
1679,3660465.59136503,2068223.24843715,6157.68798828125
1680,3660474.17667467,2068322.51356143,6210.001953125
1681,3660482.7537788,2068421.77963483,6262.3896484375
1682,3660491.38432893,2068521.59666965,6314.7607421875
1683,3660499.97005541,2068620.86201947,6367.14404296875
1684,3660508.54757674,2068720.12831837,6419.91015625
1685,3660517.12987331,2068819.61679541,6473.1943359375
1686,3660525.71601645,2068918.88237043,6527.576171875
1687,3660534.29395481,2069018.14889449,6582.94189453125
1688,3660542.88037534,2069117.41461952,6639.21142578125
1689,3660551.45859133,2069216.68129356,6696.5009765625
1690,3660560.0202601,2069315.94979057,6754.78515625
1691,3660568.59875409,2069415.21661454,6814.03857421875
1692,3660577.22838098,2069514.92335197,6874.236328125
1693,3660585.80715315,2069614.19032621,6935.353515625
1694,3660594.40506985,2069713.56667972,6997.36572265625
1695,3660602.9674349,2069812.83555186,7060.24951171875
1696,3660611.54662396,2069912.10275101,7123.982421875
1697,3660620.1259519,2070011.37002509,7188.541015625
1698,3660628.72442441,2070110.7466788,7253.904296875
1699,3660637.30403011,2070210.01410281,7320.04931640625
1700,3660645.86709103,2070309.28334959,7386.9560546875
1701,3660654.45531643,2070408.5500495,7454.6044921875
1702,3660663.07799561,2070508.25841411,7522.97314453125
1703,3660671.65815749,2070607.52613808,7592.04345703125
1704,3659793.32765035,2059273.56601443,2403.38305664062
1705,3659801.95831381,2059373.2633863,2373.025390625
1706,3659810.5214621,2059472.52277988,2346.5400390625
1707,3659819.10375168,2059571.89154411,2319.61743164062
1708,3659827.65882288,2059671.15196365,2282.8984375
1709,3659836.23909745,2059770.40983467,2250.02783203125
1710,3659844.80280116,2059869.66953064,2221.17651367188
1711,3659853.3772917,2059969.03947228,2196.5029296875
1712,3659861.94962769,2060068.29844478,2176.14916992188
1713,3659870.53504451,2060167.77870807,2160.2373046875
1714,3659879.10765816,2060267.03783184,2148.86596679688
1715,3659887.70400196,2060366.62841717,2142.107421875
1716,3659896.28524731,2060465.88681765,2140.005859375
1717,3659904.86663105,2060565.1452937,2142.57421875
1718,3659913.43144588,2060664.40559451,2149.79638671875
1719,3659922.00704865,2060763.77614162,2161.62548828125
1720,3659930.57214137,2060863.03659353,2177.986328125
1721,3659939.14572625,2060962.29624634,2198.77807617188
1722,3659947.70274344,2061061.55772382,2223.87622070312
1723,3659956.29560849,2061160.92682419,2253.13671875
1724,3659964.91450536,2061260.73843423,2286.39990234375
1725,3660290.87543451,2065034.89072049,4281.7431640625
1726,3660299.49977553,2065134.70528816,4359.62451171875
1727,3660308.07932853,2065233.96818461,4438.39208984375
1728,3660316.65067223,2065333.23203052,4518
1729,3660325.22215479,2065432.49595164,4598.404296875
1730,3660333.81277959,2065531.86924865,4679.564453125
1731,3660342.38453991,2065631.13332029,4761.44140625
1732,3660350.96478654,2065730.39659295,4843.99853515625
1733,3660359.53682446,2065829.66081498,4927.20263671875
1734,3660368.11965749,2065929.03528742,5011.02001953125
1735,3660376.70032037,2066028.29878576,5095.421875
1736,3660385.28805051,2066127.89550786,5173.76513671875
1737,3660393.86064458,2066227.16003094,5205.271484375
1738,3660402.44172423,2066326.42375506,5238.49658203125
1739,3660411.0145959,2066425.68842848,5271.5322265625
1740,3660419.61726703,2066525.17265437,5303.77685546875
1741,3660428.1904166,2066624.43747826,5337.70068359375
1742,3660436.77436236,2066723.81255317,5373.27197265625
1743,3660445.3561359,2066823.07665333,5410.4580078125
1744,3660453.92970207,2066922.34170271,5449.224609375
1745,3660462.51175298,2067021.60595314,5489.5400390625
1746,3660471.13888618,2067121.42203389,5531.36962890625
1747,3660479.71286951,2067220.68730904,5574.6796875
1748,3660488.30830803,2067320.17301208,5619.3525390625
1749,3660496.89926013,2067419.43668954,5665.34423828125
1750,3660505.47366009,2067518.70219017,5712.7158203125
1751,3660514.03150865,2067617.96951391,5761.4345703125
1752,3660522.60618658,2067717.23516467,5811.46484375
1753,3660531.18100337,2067816.50089052,5862.7744140625
1754,3660539.77264857,2067915.76494345,5915.1416015625
1755,3660548.3393982,2068015.03169341,5967.5224609375
1756,3660556.96561304,2068114.73747876,6020.326171875
1757,3660565.54098559,2068214.00350517,6072.32421875
1758,3660574.12715654,2068313.37978388,6125.0732421875
1759,3660582.70280696,2068412.64596045,6177.177734375
1760,3660591.29528432,2068511.91046419,6229.623046875
1761,3660599.84618047,2068611.17941263,6282.07958984375
1762,3660608.44125147,2068710.55511792,6335.16015625
